consumtion_mw,thermal_mw,nuclear_mw,wind_mw,solar_mw,hydraulic_mw,pumping_mw,biological_mw,energy_exchange_mw,battery_storage,battery_clearance,onshore_wind,offshore_wind,thermal_coverage,thermal_utilization,nuclear_coverage,nuclear_utilization,wind_coverage,wind_utilization,solar_coverage,solar_utilization,hydraulic_coverage,hydraulic_utilization,biological_coverage,biological_utilization,column_30,total_production,green_production,Year,Month,Day
-0.5953309274270793,-0.5938148262762833,1.2902843890723537,0.9883317645930809,-0.7675108193650186,-0.6021824336688468,0.40932073024378424,-1.0728529931290904,0.025808878544215777,-1.4068084397739569,-0.6277027831727505,0.554594806719419,1.1316168680308905,1.6807729756123995,2.080524493755878,-0.4186408066650037,-0.9831020348521602,-0.7390068025687463,-1.2549840229176616,-0.4934582514539767,0.6362386231306544,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,1.048588382228221,-0.2526141410872336,-0.9057764414967368,1.23215174064609,1.6328416400670678
-0.784347690277096,-0.5440656958983366,0.9879037635622743,1.0775350851273824,-0.735033341384209,-0.6057987878401092,0.40932073024378424,-0.9595169385410444,0.01759884329995206,-1.2485480154474202,-0.47604624471650664,1.108445836609572,1.0784471747869218,2.1871493793260495,2.258813912553915,-0.4137192592125094,-0.9209468331340986,-0.7456443430281093,-1.4771489918149108,-0.36259234495187287,0.912324105661148,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.797917621100393,-0.2062289807015637,-0.9057764414967368,1.4988520008275135,-1.5538840863245516
-0.725260649721388,-0.5081867147732276,0.8340306265901652,0.18413132832751955,-0.6669157845705257,-0.6034530445938849,0.40932073024378424,-1.0595483258513634,0.013385798898290412,-0.9574135959855496,-0.41637731526876726,1.5079451263568244,0.7209288173187531,0.5739656604755178,0.47387679102480623,-0.4079309317609192,-0.7906281369758061,-0.7407581325052537,-1.3332010088589188,-0.4354123250279499,0.6686459483938276,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.549955674997056,-0.49547845333975893,-0.9057764414967368,1.5104476643136624,-1.5825933271028543
-0.6339751072138928,-0.5054356107891937,1.0396443583333277,0.6106861003117802,-0.7867297014660222,-0.6054811351088497,0.40932073024378424,-0.8373111057678472,0.018985186970584315,-1.155556186919865,-0.4443725055460893,1.5385473921755597,0.8561945983073019,1.1428465204872822,1.3261060808800458,-0.42043313140889704,-1.019868615696499,-0.7453816435376333,-1.4579642145815706,-0.37120470798010113,1.2099898246690417,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.7873342242589766,-0.35311754791192856,-0.9057764414967368,1.5104476643136624,-1.4677563639896427
-0.9378982814227931,-0.5755123428269465,0.7560521846217537,1.284253403433167,-0.7540089464965922,-0.6054811351088497,0.40932073024378424,-0.8102090057576623,0.011279276697459591,-1.140472201037762,-0.4844543564721528,0.7583145673701973,1.0374845409102051,2.9944041356902287,2.671790756096344,-0.41422610514418423,-0.9572833192716443,-0.7438754997922369,-1.4579642145815706,-0.19321587206338217,1.2760720368093321,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.6139495024257277,-0.14926592022218513,-0.9057764414967368,1.5104476643136624,-1.3529194008764311
-0.8828460160188404,-0.6038257879959622,1.0074620441005213,0.7200952651813316,-0.7062050182327038,-0.603404174942922,0.40932073024378424,-0.7663528802866358,0.018120972734346024,-1.2662872145867663,-0.578042373115965,0.44297718833230215,1.3479327928182352,1.7420669244568456,1.5446673705908354,-0.40998769786046907,-0.865803478454057,-0.7386390232820796,-1.330245254843127,-0.20637948384636529,1.3828957918244786,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.7642142053212927,-0.3389335455135463,-0.9057764414967368,1.5104476643136624,-1.2380824377632194
-0.754350880445156,-0.5339018950684336,1.2935141968676602,0.21083750242953606,-0.6991499855627151,-0.5772589116777139,0.40932073024378424,-0.8392821675867698,0.025718856227940956,-1.408449059347538,-0.4686652602491922,1.2215856166966552,1.499552616959078,0.677838728642627,0.5272538633193126,-0.41108586404576447,-0.8523141444682752,-0.6791813719376533,0.27611036919715226,-0.3112682628405609,1.205299846697448,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,0.968002420266236,-0.46946109300826316,-0.9057764414967368,1.5104476643136624,-1.123245474650008
-0.6923647792248531,-0.5717295748488999,1.3700398041467852,0.804560393536243,-0.7928116261815297,-0.574155688841563,0.40932073024378424,-0.8244992039448507,0.027843382892026744,-1.5193743709113103,-0.5559233063951458,0.800355764770026,1.4685238225674437,1.5551299876832971,1.7134049883817744,-0.420605752849395,-1.0315463386445767,-0.6743477013128928,0.4669498703008697,-0.3396960627548756,1.241235218452766,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,1.1062599279109275,-0.2867919773748608,-0.9057764414967368,1.5104476643136624,-1.008408511536797
-0.7144016252388856,-0.5994316635770192,1.3810547221297043,0.49152644079207897,-0.6092591382675152,-0.5671673287538532,0.40932073024378424,-0.8008464621177802,0.02807744091434128,-1.504436097951861,-0.6139440548453294,0.49187947279765304,1.535056895118727,1.1168494318394653,1.0880499891138107,-0.4020544571907769,-0.6803283944427899,-0.6562389497694062,0.8962938589966106,-0.3167997805578783,1.29882476777963,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,1.0807651982686617,-0.3784537555858749,-0.9057764414967368,1.5104476643136624,-0.8935715484235851
-0.6251085642878129,-0.5319149866355202,1.476409298509426,0.43149628698212106,-0.5874858477859985,-0.5697085506039294,0.40932073024378424,-0.8880659476051024,0.030760105939330963,-1.5457646002363492,-0.5048296954709206,1.2437364772558732,1.4621929708956014,0.8748440131260469,0.9681254431361703,-0.40167983193693035,-0.638648307402664,-0.6666768761909904,0.7400532541992417,-0.3977419891809023,1.0864236933363824,-5.907861863082941e-17,2.77581760480154e-16,-2.392299885616119e-16,8.484092367284777e-17,,1.166887011808211,-0.37470073800212217,-0.9057764414967368,1.5104476643136624,-0.7787345853103739
